word,same,ambiguity_type,string,version,Class,order,version_with_order,prime,target,context,sentence1,sentence2,disambiguating_word1,disambiguating_word2,target_surprisal_sum,target_surprisal_mean,final_token_surprisal,n_target_tokens,model,checkpoint,n_params
page,False,Homonymy,page,M1_a_M2_b,N,s2_prime,M2_b_M1_a,He saw the ripped page.,He saw the young page.,He saw the ripped page. He saw the young page.,He saw the young page.,He saw the ripped page.,young,ripped,22.268649995326996,4.453729999065399,3.639970541000366,5,EleutherAI/pythia-160m,32000,162322944
page,False,Homonymy,page,M1_b_M2_a,N,s2_prime,M2_a_M1_b,He saw the blank page.,He saw the loyal page.,He saw the blank page. He saw the loyal page.,He saw the loyal page.,He saw the blank page.,loyal,blank,26.575191974639893,5.315038394927979,2.3302812576293945,5,EleutherAI/pythia-160m,32000,162322944
page,False,Homonymy,page,M1_b_M2_b,N,s2_prime,M2_b_M1_b,He saw the ripped page.,He saw the loyal page.,He saw the ripped page. He saw the loyal page.,He saw the loyal page.,He saw the ripped page.,loyal,ripped,25.99827092885971,5.1996541857719425,2.7905075550079346,5,EleutherAI/pythia-160m,32000,162322944
page,True,Homonymy,page,M1_a_M1_b,N,s2_prime,M1_b_M1_a,He saw the loyal page.,He saw the young page.,He saw the loyal page. He saw the young page.,He saw the young page.,He saw the loyal page.,young,loyal,19.690683841705322,3.9381367683410646,3.382612466812134,5,EleutherAI/pythia-160m,32000,162322944
page,True,Homonymy,page,M2_a_M2_b,N,s2_prime,M2_b_M2_a,He saw the ripped page.,He saw the blank page.,He saw the ripped page. He saw the blank page.,He saw the blank page.,He saw the ripped page.,blank,ripped,15.035638391971588,3.0071276783943177,1.9049105644226074,5,EleutherAI/pythia-160m,32000,162322944
palm,False,Homonymy,palm,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a tropical palm.,It was a calloused palm.,It was a tropical palm. It was a calloused palm.,It was a calloused palm.,It was a tropical palm.,calloused,tropical,19.511445224285126,3.251907537380854,1.9566714763641357,6,EleutherAI/pythia-160m,32000,162322944
palm,False,Homonymy,palm,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a tree palm.,It was a calloused palm.,It was a tree palm. It was a calloused palm.,It was a calloused palm.,It was a tree palm.,calloused,tree,19.675072014331818,3.279178669055303,1.7258635759353638,6,EleutherAI/pythia-160m,32000,162322944
palm,False,Homonymy,palm,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a tropical palm.,It was a wrinkled palm.,It was a tropical palm. It was a wrinkled palm.,It was a wrinkled palm.,It was a tropical palm.,wrinkled,tropical,19.71471458673477,3.2857857644557953,2.4335951805114746,6,EleutherAI/pythia-160m,32000,162322944
palm,False,Homonymy,palm,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a tree palm.,It was a wrinkled palm.,It was a tree palm. It was a wrinkled palm.,It was a wrinkled palm.,It was a tree palm.,wrinkled,tree,21.161706686019897,3.5269511143366494,2.150282382965088,6,EleutherAI/pythia-160m,32000,162322944
palm,True,Homonymy,palm,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a wrinkled palm.,It was a calloused palm.,It was a wrinkled palm. It was a calloused palm.,It was a calloused palm.,It was a wrinkled palm.,calloused,wrinkled,17.285056114196777,2.880842685699463,1.6500095129013062,6,EleutherAI/pythia-160m,32000,162322944
palm,True,Homonymy,palm,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a tree palm.,It was a tropical palm.,It was a tree palm. It was a tropical palm.,It was a tropical palm.,It was a tree palm.,tropical,tree,13.224771201610565,2.644954240322113,2.067748785018921,5,EleutherAI/pythia-160m,32000,162322944
panel,False,Polysemy,panel,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was an advisory panel.,It was a control panel.,It was an advisory panel. It was a control panel.,It was a control panel.,It was an advisory panel.,control,advisory,16.47554248571396,3.2951084971427917,2.564242124557495,5,EleutherAI/pythia-160m,32000,162322944
panel,False,Polysemy,panel,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a consumer panel.,It was a control panel.,It was a consumer panel. It was a control panel.,It was a control panel.,It was a consumer panel.,control,consumer,12.231723994016647,2.4463447988033296,2.1009511947631836,5,EleutherAI/pythia-160m,32000,162322944
panel,False,Polysemy,panel,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was an advisory panel.,It was an instrument panel.,It was an advisory panel. It was an instrument panel.,It was an instrument panel.,It was an advisory panel.,instrument,advisory,21.048630475997925,4.209726095199585,2.926741600036621,5,EleutherAI/pythia-160m,32000,162322944
panel,False,Polysemy,panel,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a consumer panel.,It was an instrument panel.,It was a consumer panel. It was an instrument panel.,It was an instrument panel.,It was a consumer panel.,instrument,consumer,16.799289882183075,3.359857976436615,2.601410388946533,5,EleutherAI/pythia-160m,32000,162322944
panel,True,Polysemy,panel,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was an instrument panel.,It was a control panel.,It was an instrument panel. It was a control panel.,It was a control panel.,It was an instrument panel.,control,instrument,12.712819814682007,2.542563962936401,2.4170923233032227,5,EleutherAI/pythia-160m,32000,162322944
panel,True,Polysemy,panel,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a consumer panel.,It was an advisory panel.,It was a consumer panel. It was an advisory panel.,It was an advisory panel.,It was a consumer panel.,advisory,consumer,14.116832077503204,2.823366415500641,2.571449041366577,5,EleutherAI/pythia-160m,32000,162322944
passage,False,Polysemy,passage,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a literary passage.,It was a secret passage.,It was a literary passage. It was a secret passage.,It was a secret passage.,It was a literary passage.,secret,literary,15.748155236244202,3.1496310472488402,2.3962042331695557,5,EleutherAI/pythia-160m,32000,162322944
passage,False,Polysemy,passage,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a biblical passage.,It was a secret passage.,It was a biblical passage. It was a secret passage.,It was a secret passage.,It was a biblical passage.,secret,biblical,16.34007453918457,3.268014907836914,2.603205680847168,5,EleutherAI/pythia-160m,32000,162322944
passage,False,Polysemy,passage,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a literary passage.,It was a narrow passage.,It was a literary passage. It was a narrow passage.,It was a narrow passage.,It was a literary passage.,narrow,literary,17.079285979270935,3.415857195854187,2.5979161262512207,5,EleutherAI/pythia-160m,32000,162322944
passage,False,Polysemy,passage,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a biblical passage.,It was a narrow passage.,It was a biblical passage. It was a narrow passage.,It was a narrow passage.,It was a biblical passage.,narrow,biblical,16.583169102668762,3.3166338205337524,2.7271060943603516,5,EleutherAI/pythia-160m,32000,162322944
passage,True,Polysemy,passage,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a narrow passage.,It was a secret passage.,It was a narrow passage. It was a secret passage.,It was a secret passage.,It was a narrow passage.,secret,narrow,13.135564804077148,2.6271129608154298,2.0405421257019043,5,EleutherAI/pythia-160m,32000,162322944
passage,True,Polysemy,passage,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a biblical passage.,It was a literary passage.,It was a biblical passage. It was a literary passage.,It was a literary passage.,It was a biblical passage.,literary,biblical,13.894546866416931,2.778909373283386,1.7310699224472046,5,EleutherAI/pythia-160m,32000,162322944
pen,False,Homonymy,penned,M1_a_M2_a,V,s2_prime,M2_a_M1_a,She penned her memoirs.,She penned her animals.,She penned her memoirs. She penned her animals.,She penned her animals.,She penned her memoirs.,animals,memoirs,23.737681748811156,4.747536349762231,2.2284770011901855,5,EleutherAI/pythia-160m,32000,162322944
pen,False,Homonymy,penned,M1_a_M2_b,V,s2_prime,M2_b_M1_a,She penned her thoughts.,She penned her animals.,She penned her thoughts. She penned her animals.,She penned her animals.,She penned her thoughts.,animals,thoughts,22.951008510484826,4.590201702096965,1.5720888376235962,5,EleutherAI/pythia-160m,32000,162322944
pen,False,Homonymy,penned,M1_b_M2_a,V,s2_prime,M2_a_M1_b,She penned her memoirs.,She penned her livestock.,She penned her memoirs. She penned her livestock.,She penned her livestock.,She penned her memoirs.,livestock,memoirs,26.618516805116087,5.323703361023218,2.858673095703125,5,EleutherAI/pythia-160m,32000,162322944
pen,False,Homonymy,penned,M1_b_M2_b,V,s2_prime,M2_b_M1_b,She penned her thoughts.,She penned her livestock.,She penned her thoughts. She penned her livestock.,She penned her livestock.,She penned her thoughts.,livestock,thoughts,27.2364822148229,5.44729644296458,1.9220185279846191,5,EleutherAI/pythia-160m,32000,162322944
pen,True,Homonymy,penned,M1_a_M1_b,V,s2_prime,M1_b_M1_a,She penned her livestock.,She penned her animals.,She penned her livestock. She penned her animals.,She penned her animals.,She penned her livestock.,animals,livestock,17.00801494665211,3.401602989330422,1.8380868434906006,5,EleutherAI/pythia-160m,32000,162322944
pen,True,Homonymy,penned,M2_a_M2_b,V,s2_prime,M2_b_M2_a,She penned her thoughts.,She penned her memoirs.,She penned her thoughts. She penned her memoirs.,She penned her memoirs.,She penned her thoughts.,memoirs,thoughts,19.99688090075506,3.3328134834591765,1.8271816968917847,6,EleutherAI/pythia-160m,32000,162322944
perch,False,Homonymy,perch,M1_a_M2_a,N,s2_prime,M2_a_M1_a,It was a lofty perch.,It was a tasty perch.,It was a lofty perch. It was a tasty perch.,It was a tasty perch.,It was a lofty perch.,tasty,lofty,24.4197278120555,4.069954635342583,2.258697032928467,6,EleutherAI/pythia-160m,32000,162322944
perch,False,Homonymy,perch,M1_a_M2_b,N,s2_prime,M2_b_M1_a,It was a secure perch.,It was a tasty perch.,It was a secure perch. It was a tasty perch.,It was a tasty perch.,It was a secure perch.,tasty,secure,21.99808390426915,3.6663473173781918,1.9769877195358276,6,EleutherAI/pythia-160m,32000,162322944
perch,False,Homonymy,perch,M1_b_M2_a,N,s2_prime,M2_a_M1_b,It was a lofty perch.,It was a freshwater perch.,It was a lofty perch. It was a freshwater perch.,It was a freshwater perch.,It was a lofty perch.,freshwater,lofty,22.986518458928913,3.8310864098214856,2.5011463165283203,6,EleutherAI/pythia-160m,32000,162322944
perch,False,Homonymy,perch,M1_b_M2_b,N,s2_prime,M2_b_M1_b,It was a secure perch.,It was a freshwater perch.,It was a secure perch. It was a freshwater perch.,It was a freshwater perch.,It was a secure perch.,freshwater,secure,22.183191451244056,3.697198575207343,2.165724039077759,6,EleutherAI/pythia-160m,32000,162322944
perch,True,Homonymy,perch,M1_a_M1_b,N,s2_prime,M1_b_M1_a,It was a freshwater perch.,It was a tasty perch.,It was a freshwater perch. It was a tasty perch.,It was a tasty perch.,It was a freshwater perch.,tasty,freshwater,20.83719699108042,3.47286616518007,2.306255578994751,6,EleutherAI/pythia-160m,32000,162322944
perch,True,Homonymy,perch,M2_a_M2_b,N,s2_prime,M2_b_M2_a,It was a secure perch.,It was a lofty perch.,It was a secure perch. It was a lofty perch.,It was a lofty perch.,It was a secure perch.,lofty,secure,18.74412113937433,2.6777315913391897,2.6674935817718506,7,EleutherAI/pythia-160m,32000,162322944
pick,False,Polysemy,picked,M1_a_M2_a,V,s2_prime,M2_a_M1_a,He picked his scab.,He picked his coffee.,He picked his scab. He picked his coffee.,He picked his coffee.,He picked his scab.,coffee,scab,17.477259039878845,4.369314759969711,2.46858549118042,4,EleutherAI/pythia-160m,32000,162322944
pick,False,Polysemy,picked,M1_a_M2_b,V,s2_prime,M2_b_M1_a,He picked his nose.,He picked his coffee.,He picked his nose. He picked his coffee.,He picked his coffee.,He picked his nose.,coffee,nose,18.402403116226196,4.600600779056549,2.7356326580047607,4,EleutherAI/pythia-160m,32000,162322944
pick,False,Polysemy,picked,M1_b_M2_a,V,s2_prime,M2_a_M1_b,He picked his scab.,He picked his dinner.,He picked his scab. He picked his dinner.,He picked his dinner.,He picked his scab.,dinner,scab,16.90292513370514,4.225731283426285,2.3540074825286865,4,EleutherAI/pythia-160m,32000,162322944
pick,False,Polysemy,picked,M1_b_M2_b,V,s2_prime,M2_b_M1_b,He picked his nose.,He picked his dinner.,He picked his nose. He picked his dinner.,He picked his dinner.,He picked his nose.,dinner,nose,17.503961324691772,4.375990331172943,2.69753098487854,4,EleutherAI/pythia-160m,32000,162322944
pick,True,Polysemy,picked,M1_a_M1_b,V,s2_prime,M1_b_M1_a,He picked his dinner.,He picked his coffee.,He picked his dinner. He picked his coffee.,He picked his coffee.,He picked his dinner.,coffee,dinner,14.360244750976562,3.5900611877441406,2.2837953567504883,4,EleutherAI/pythia-160m,32000,162322944
pick,True,Polysemy,picked,M2_a_M2_b,V,s2_prime,M2_b_M2_a,He picked his nose.,He picked his scab.,He picked his nose. He picked his scab.,He picked his scab.,He picked his nose.,scab,nose,19.57440972328186,3.914881944656372,2.7293686866760254,5,EleutherAI/pythia-160m,32000,162322944
pitcher,False,Homonymy,pitcher,M1_a_M2_a,N,s2_prime,M2_a_M1_a,He saw the glass pitcher.,He saw the fast pitcher.,He saw the glass pitcher. He saw the fast pitcher.,He saw the fast pitcher.,He saw the glass pitcher.,fast,glass,24.505977988243103,4.901195597648621,4.021098613739014,5,EleutherAI/pythia-160m,32000,162322944
pitcher,False,Homonymy,pitcher,M1_a_M2_b,N,s2_prime,M2_b_M1_a,He saw the plastic pitcher.,He saw the fast pitcher.,He saw the plastic pitcher. He saw the fast pitcher.,He saw the fast pitcher.,He saw the plastic pitcher.,fast,plastic,25.704968094825745,5.140993618965149,3.970018148422241,5,EleutherAI/pythia-160m,32000,162322944
pitcher,False,Homonymy,pitcher,M1_b_M2_a,N,s2_prime,M2_a_M1_b,He saw the glass pitcher.,He saw the right-handed pitcher.,He saw the glass pitcher. He saw the right-handed pitcher.,He saw the right-handed pitcher.,He saw the glass pitcher.,right-handed,glass,19.64597976207733,2.806568537439619,3.9619650840759277,7,EleutherAI/pythia-160m,32000,162322944
pitcher,False,Homonymy,pitcher,M1_b_M2_b,N,s2_prime,M2_b_M1_b,He saw the plastic pitcher.,He saw the right-handed pitcher.,He saw the plastic pitcher. He saw the right-handed pitcher.,He saw the right-handed pitcher.,He saw the plastic pitcher.,right-handed,plastic,19.944090247154236,2.849155749593462,3.9576895236968994,7,EleutherAI/pythia-160m,32000,162322944
pitcher,True,Homonymy,pitcher,M1_a_M1_b,N,s2_prime,M1_b_M1_a,He saw the right-handed pitcher.,He saw the fast pitcher.,He saw the right-handed pitcher. He saw the fast pitcher.,He saw the fast pitcher.,He saw the right-handed pitcher.,fast,right-handed,24.4598947763443,4.8919789552688595,4.048457622528076,5,EleutherAI/pythia-160m,32000,162322944
pitcher,True,Homonymy,pitcher,M2_a_M2_b,N,s2_prime,M2_b_M2_a,He saw the plastic pitcher.,He saw the glass pitcher.,He saw the plastic pitcher. He saw the glass pitcher.,He saw the glass pitcher.,He saw the plastic pitcher.,glass,plastic,12.990070581436157,2.5980141162872314,2.8287534713745117,5,EleutherAI/pythia-160m,32000,162322944
poach,False,Homonymy,poached,M1_a_M2_a,V,s2_prime,M2_a_M1_a,She poached the eggs.,She poached the deer.,She poached the eggs. She poached the deer.,She poached the deer.,She poached the eggs.,deer,eggs,20.518998105078936,4.103799621015787,2.023643732070923,5,EleutherAI/pythia-160m,32000,162322944
poach,False,Homonymy,poached,M1_a_M2_b,V,s2_prime,M2_b_M1_a,She poached the vegetables.,She poached the deer.,She poached the vegetables. She poached the deer.,She poached the deer.,She poached the vegetables.,deer,vegetables,19.5485364086926,3.9097072817385197,2.039182662963867,5,EleutherAI/pythia-160m,32000,162322944
poach,False,Homonymy,poached,M1_b_M2_a,V,s2_prime,M2_a_M1_b,She poached the eggs.,She poached the bear.,She poached the eggs. She poached the bear.,She poached the bear.,She poached the eggs.,bear,eggs,22.52050181105733,4.5041003622114655,2.12825870513916,5,EleutherAI/pythia-160m,32000,162322944
poach,False,Homonymy,poached,M1_b_M2_b,V,s2_prime,M2_b_M1_b,She poached the vegetables.,She poached the bear.,She poached the vegetables. She poached the bear.,She poached the bear.,She poached the vegetables.,bear,vegetables,22.179696667939425,4.435939333587885,2.2920355796813965,5,EleutherAI/pythia-160m,32000,162322944
poach,True,Homonymy,poached,M1_a_M1_b,V,s2_prime,M1_b_M1_a,She poached the bear.,She poached the deer.,She poached the bear. She poached the deer.,She poached the deer.,She poached the bear.,deer,bear,13.916709588840604,2.7833419177681207,1.6024385690689087,5,EleutherAI/pythia-160m,32000,162322944
